median_income,housing_median_age,total_rooms,ocean_proximity,median_house_value
2.9911,52.0,1271.0,3.0,2.639
3.3555,52.0,2163.0,3.0,2.75
4.1552,43.0,1663.0,3.0,2.409
3.2813,47.0,1728.0,3.0,2.296
3.6429,52.0,2058.0,3.0,2.3
2.888,50.0,3426.0,3.0,2.464
3.4583,52.0,1651.0,3.0,2.409
2.3087,52.0,2084.0,3.0,2.586
4.3125,52.0,1540.0,3.0,2.43
3.3333,52.0,3230.0,3.0,2.923
4.6786,52.0,1583.0,3.0,2.632
4.0,49.0,1435.0,3.0,2.64
3.6694,52.0,1386.0,3.0,2.755
3.6719,48.0,1289.0,3.0,2.598
4.3125,52.0,1775.0,3.0,2.672
4.3898,52.0,2381.0,3.0,2.7
5.0224,52.0,866.0,3.0,2.619
4.0132,46.0,1819.0,3.0,2.294
4.625,35.0,1871.0,3.0,2.793
4.5769,35.0,1791.0,3.0,2.545
4.1071,52.0,1985.0,3.0,2.409
3.4231,42.0,2604.0,3.0,2.302
3.4769,50.0,1947.0,3.0,2.387
2.3625,42.0,1413.0,3.0,2.33
3.7835,52.0,1931.0,3.0,2.713
4.0642,41.0,2115.0,3.0,2.725
4.0781,48.0,1474.0,3.0,2.503
4.2672,47.0,1465.0,3.0,2.194
2.1187,37.0,971.0,3.0,2.393
3.8643,33.0,2789.0,3.0,2.762
4.8214,35.0,2104.0,3.0,2.429
4.0583,32.0,1650.0,3.0,2.362
4.0071,37.0,2638.0,3.0,2.447
3.6667,50.0,2912.0,3.0,2.526
3.6885,49.0,3427.0,3.0,2.54
3.7105,52.0,2206.0,3.0,2.505
3.8274,52.0,2890.0,3.0,2.52
3.0107,52.0,3351.0,3.0,2.42
3.8934,52.0,3602.0,3.0,2.518
3.1786,52.0,1494.0,3.0,2.226
3.4605,49.0,1557.0,3.0,2.65
3.9565,48.0,2675.0,3.0,2.685
4.3036,52.0,1729.0,3.0,2.618
3.7143,52.0,1380.0,3.0,2.6
4.3846,46.0,2559.0,4.0,2.706
3.8583,52.0,1658.0,4.0,2.616
3.9167,41.0,1578.0,4.0,2.436
4.0547,52.0,1580.0,4.0,2.462
4.0,47.0,1527.0,4.0,2.316
4.5,35.0,2878.0,3.0,2.669
4.0234,52.0,1508.0,3.0,2.665
3.1908,52.0,1410.0,3.0,2.556
3.8958,52.0,1507.0,3.0,2.477
3.9567,52.0,2711.0,3.0,2.515
5.3913,46.0,1230.0,3.0,2.489
5.0201,31.0,2370.0,3.0,2.641
3.5536,34.0,3131.0,4.0,2.51
3.0313,40.0,1948.0,3.0,2.191
3.0469,40.0,1883.0,3.0,2.38
3.4773,47.0,2289.0,3.0,2.263
1.2269,28.0,5015.0,3.0,1.819
4.9926,40.0,2054.0,3.0,2.139
3.495,49.0,1852.0,3.0,2.178
3.8625,41.0,1975.0,3.0,2.183
4.2727,47.0,1167.0,3.0,2.419
3.4531,52.0,2236.0,3.0,4.143
3.75,52.0,1824.0,3.0,4.357
3.93,52.0,1817.0,3.0,3.9
3.5744,31.0,5283.0,3.0,5.0
6.1636,28.0,1072.0,3.0,3.677
4.5352,26.0,2192.0,3.0,3.742
2.9899,52.0,2941.0,3.0,4.065
2.5933,52.0,2680.0,3.0,3.596
3.2679,49.0,2842.0,3.0,3.457
4.0793,52.0,2465.0,3.0,3.067
2.8711,48.0,2064.0,3.0,3.296
3.2083,40.0,3525.0,3.0,3.3
3.3239,52.0,4001.0,3.0,3.5
3.6346,39.0,3200.0,3.0,3.38
4.4312,45.0,2399.0,3.0,3.61
4.0089,51.0,2413.0,3.0,3.57
5.482,49.0,2747.0,3.0,3.663
5.1893,34.0,2807.0,3.0,4.203
4.4946,48.0,2464.0,3.0,3.586
5.8151,52.0,1590.0,3.0,5.00001
10.7569,52.0,1207.0,3.0,5.00001
9.3603,51.0,2713.0,3.0,5.00001
6.1592,46.0,3238.0,3.0,3.817
4.6071,52.0,1598.0,3.0,3.374
4.0846,52.0,1538.0,3.0,3.336
6.0274,36.0,2303.0,3.0,3.49
4.95,36.0,1997.0,3.0,3.226
3.0804,35.0,1363.0,3.0,3.134
6.5372,52.0,1849.0,3.0,3.94
4.375,52.0,1596.0,3.0,3.495
6.2561,51.0,1905.0,3.0,4.31
5.0887,46.0,6429.0,3.0,3.351
5.5622,43.0,3700.0,3.0,3.136
6.203,38.0,5688.0,3.0,3.468
5.3961,52.0,2180.0,3.0,4.169
10.959,52.0,2053.0,3.0,5.00001
8.1189,52.0,2055.0,3.0,5.00001
5.6787,52.0,3797.0,3.0,3.636
4.9537,52.0,3688.0,3.0,3.656
7.8476,52.0,2673.0,3.0,5.00001
8.0069,52.0,3547.0,3.0,4.268
6.7228,52.0,2951.0,4.0,4.052
5.9245,52.0,2134.0,4.0,4.846
10.7309,52.0,2151.0,4.0,5.00001
10.6605,50.0,1653.0,4.0,5.00001
5.9114,46.0,1836.0,4.0,3.99
6.8322,52.0,2401.0,3.0,3.941
5.1238,52.0,2510.0,3.0,3.351
5.2088,52.0,2857.0,3.0,3.442
3.8304,52.0,2838.0,3.0,2.614
3.2448,52.0,1350.0,3.0,2.662
5.0634,52.0,2035.0,3.0,2.642
4.1932,46.0,3581.0,3.0,2.692
4.2167,52.0,982.0,3.0,2.319
4.7143,46.0,1406.0,3.0,2.193
4.475,47.0,1773.0,3.0,2.212
3.6581,51.0,2690.0,3.0,2.25
3.3208,47.0,1723.0,4.0,2.386
4.0859,49.0,1207.0,4.0,2.286
3.2875,48.0,1690.0,4.0,2.215
4.0855,45.0,2399.0,4.0,2.441
4.1939,44.0,2547.0,4.0,2.379
3.5156,42.0,1961.0,4.0,2.394
2.5333,43.0,968.0,4.0,2.393
3.0,46.0,1453.0,4.0,2.467
4.5913,49.0,1690.0,4.0,2.597
2.9119,45.0,964.0,3.0,2.289
4.2562,45.0,2253.0,4.0,2.216
4.1406,52.0,1642.0,4.0,2.195
2.875,49.0,1711.0,4.0,2.25
3.0703,37.0,1833.0,4.0,2.118
3.9758,48.0,2660.0,3.0,3.486
3.275,48.0,2304.0,3.0,3.321
3.9097,52.0,2684.0,3.0,3.238
4.0977,50.0,2236.0,3.0,3.221
4.1397,52.0,1845.0,3.0,3.313
4.4094,52.0,3260.0,3.0,3.361
5.8096,52.0,1382.0,3.0,3.398
3.5302,52.0,2564.0,3.0,3.296
3.5909,52.0,2245.0,3.0,3.312
4.0391,52.0,1792.0,3.0,3.327
3.5278,48.0,1351.0,3.0,3.398
4.3977,49.0,1724.0,3.0,3.536
4.3281,49.0,1637.0,3.0,3.231
4.4,51.0,2095.0,3.0,3.184
4.3393,52.0,2515.0,3.0,3.176
3.6859,52.0,2453.0,4.0,3.118
4.4375,49.0,2203.0,3.0,3.292
3.7734,48.0,2555.0,3.0,3.147
4.7703,52.0,2074.0,3.0,3.31
3.7361,48.0,2181.0,4.0,3.202
3.7054,47.0,2140.0,4.0,3.085
4.8036,45.0,2341.0,4.0,2.978
3.9205,43.0,2044.0,4.0,3.191
3.7562,48.0,2387.0,4.0,3.212
4.8516,52.0,2226.0,4.0,3.238
3.4583,52.0,2189.0,4.0,3.213
4.0208,52.0,2285.0,4.0,3.231
4.131,52.0,2166.0,4.0,3.143
3.9236,52.0,2841.0,4.0,3.35
6.2642,48.0,1190.0,4.0,4.385
3.8333,48.0,1186.0,4.0,3.408
4.3909,52.0,2442.0,4.0,3.177
4.5744,52.0,2302.0,4.0,3.152
5.1681,52.0,1597.0,4.0,5.00001
5.2598,47.0,2382.0,4.0,3.715
5.1991,39.0,1937.0,4.0,3.694
3.9219,37.0,1399.0,4.0,4.333
5.6204,36.0,1821.0,4.0,4.062
3.1359,38.0,3195.0,4.0,3.5
3.2059,47.0,1176.0,4.0,3.5
3.5296,43.0,3850.0,4.0,4.0
4.1116,45.0,1405.0,4.0,1.875
3.2321,46.0,2403.0,4.0,1.125
3.7083,52.0,2018.0,4.0,3.077
3.1406,43.0,2108.0,4.0,3.162
3.9464,50.0,1993.0,4.0,2.956
3.8333,48.0,1408.0,4.0,2.963
4.5329,46.0,1491.0,4.0,2.788
4.1419,45.0,1672.0,4.0,2.915
4.0985,43.0,2373.0,4.0,2.832
2.8448,43.0,2345.0,4.0,2.689
3.0465,43.0,2527.0,4.0,2.742
3.2792,40.0,2320.0,4.0,2.608
4.2644,46.0,2226.0,4.0,2.841
3.3393,45.0,1673.0,4.0,2.723
3.96,45.0,1592.0,4.0,2.722
2.9632,44.0,1739.0,4.0,2.863
3.7969,40.0,2310.0,4.0,2.978
3.7552,45.0,1771.0,4.0,2.966
5.6826,44.0,1472.0,4.0,3.0
3.5,44.0,2374.0,4.0,2.757
3.875,44.0,2527.0,4.0,2.757
4.0217,46.0,2298.0,4.0,2.724
4.0625,44.0,2792.0,4.0,2.728
3.9583,42.0,1667.0,4.0,2.737
4.3611,44.0,2082.0,4.0,2.681
4.1786,42.0,2006.0,4.0,2.711
4.1029,52.0,2005.0,3.0,5.00001
2.9293,52.0,2165.0,3.0,3.5
3.0265,52.0,2594.0,3.0,3.5
3.7419,52.0,2059.0,3.0,5.00001
3.7887,52.0,3429.0,3.0,5.00001
2.7431,51.0,1485.0,3.0,3.071
3.7292,52.0,2635.0,3.0,4.167
4.75,52.0,2844.0,3.0,5.00001
2.8125,52.0,437.0,3.0,5.00001
3.9688,52.0,2383.0,3.0,4.833
3.5221,52.0,2388.0,3.0,4.433
4.1339,52.0,1941.0,3.0,3.964
3.129,48.0,2835.0,3.0,3.75
4.1148,52.0,4683.0,3.0,4.578
3.1653,44.0,3371.0,3.0,3.353
3.2028,32.0,3028.0,3.0,3.229
3.6148,46.0,3304.0,3.0,3.522
9.1881,52.0,1647.0,3.0,5.00001
6.1407,52.0,3146.0,3.0,5.00001
10.7058,52.0,2488.0,3.0,5.00001
3.4236,52.0,4140.0,3.0,3.768
3.4605,52.0,2632.0,3.0,4.417
3.2396,52.0,2051.0,3.0,3.75
2.8553,52.0,3088.0,3.0,3.607
3.9375,52.0,3193.0,3.0,4.029
4.1635,52.0,2241.0,3.0,3.984
4.0652,52.0,2275.0,3.0,4.213
3.1989,52.0,2169.0,3.0,4.469
3.1392,52.0,2951.0,3.0,4.224
4.0208,52.0,3021.0,3.0,4.146
4.1856,52.0,2042.0,3.0,4.047
3.8571,52.0,3143.0,3.0,3.667
3.4883,52.0,3047.0,3.0,3.372
4.218,52.0,2666.0,3.0,3.938
3.8899,52.0,2556.0,3.0,3.485
3.5588,50.0,2159.0,3.0,3.464
3.5865,52.0,2910.0,3.0,3.114
3.0877,47.0,2695.0,3.0,3.291
3.0278,52.0,3440.0,3.0,3.563
3.7036,52.0,2342.0,3.0,3.692
4.125,52.0,2433.0,3.0,3.595
2.6719,52.0,2050.0,3.0,3.185
3.6429,42.0,2723.0,3.0,3.284
4.2414,49.0,2176.0,3.0,5.00001
3.5833,50.0,1922.0,3.0,3.485
3.9954,52.0,1769.0,3.0,3.247
5.0562,52.0,2299.0,3.0,3.367
3.5833,52.0,2739.0,3.0,3.229
3.7167,46.0,2646.0,3.0,3.328
4.7328,45.0,2564.0,3.0,3.511
4.0353,47.0,2496.0,3.0,3.422
2.9201,32.0,2131.0,4.0,3.222
3.4051,45.0,6927.0,3.0,5.00001
15.0001,52.0,8.0,3.0,5.00001
3.527,17.0,2975.0,4.0,3.189
1.2387,42.0,4219.0,3.0,2.128
2.7083,10.0,479.0,3.0,1.804
10.2264,52.0,126.0,3.0,2.25
6.1359,26.0,54.0,3.0,2.25
4.2708,47.0,1088.0,3.0,2.071
3.3625,47.0,1649.0,3.0,2.237
0.9365,28.0,1942.0,1.0,0.525
1.1094,49.0,1200.0,1.0,0.525
1.2904,46.0,1026.0,1.0,0.633
1.2411,52.0,888.0,1.0,1.125
0.8738,52.0,287.0,1.0,0.75
0.7714,16.0,761.0,1.0,0.875
2.2024,9.0,674.0,1.0,0.45
0.7917,52.0,107.0,1.0,0.225
1.7875,24.0,1212.0,1.0,0.768
2.3393,48.0,1112.0,1.0,0.776
1.2962,52.0,1610.0,1.0,1.102
1.3438,48.0,1778.0,1.0,1.031
1.3191,50.0,1669.0,1.0,0.923
1.125,31.0,2668.0,1.0,1.104
3.6591,52.0,1475.0,1.0,1.051
1.7788,52.0,1354.0,1.0,0.974
3.226,52.0,2654.0,1.0,1.076
3.3466,52.0,1829.0,1.0,0.926
1.65,47.0,2348.0,1.0,0.66
1.425,43.0,1624.0,1.0,0.613
1.7212,43.0,557.0,1.0,0.59
1.8261,52.0,1318.0,1.0,0.546
1.7386,38.0,512.0,1.0,0.52
1.4688,44.0,1406.0,1.0,0.568
1.7039,48.0,1766.0,1.0,0.527
0.696,52.0,288.0,1.0,0.425
2.0303,40.0,2827.0,1.0,0.638
1.2625,40.0,964.0,1.0,0.43
1.9531,41.0,375.0,1.0,0.45
1.3417,40.0,452.0,1.0,0.608
2.375,52.0,24.0,1.0,0.675
2.625,36.0,40.0,1.0,0.55
3.6094,52.0,1938.0,1.0,1.184
3.1845,47.0,1700.0,1.0,0.872
2.0398,46.0,1832.0,1.0,0.881
2.5488,42.0,1619.0,1.0,0.803
2.1284,27.0,1839.0,1.0,0.594
1.7885,36.0,747.0,1.0,0.621
2.7656,5.0,123.0,1.0,0.5
3.765,33.0,2493.0,1.0,0.946
3.0354,23.0,2830.0,1.0,1.137
3.1406,33.0,3656.0,1.0,0.939
3.9922,32.0,614.0,1.0,2.474
5.8995,21.0,1343.0,1.0,1.899
3.066,37.0,3247.0,1.0,0.941
3.4625,36.0,3113.0,1.0,0.846
3.5404,38.0,3166.0,1.0,0.916
3.3235,46.0,2270.0,1.0,0.878
2.9107,43.0,2453.0,1.0,0.888
2.5195,20.0,1727.0,1.0,0.926
3.5703,43.0,1511.0,1.0,0.874
2.0043,36.0,1953.0,1.0,0.908
3.0625,47.0,3386.0,1.0,1.415
4.061,52.0,2980.0,1.0,1.136
5.1915,42.0,1824.0,1.0,1.837
3.6667,45.0,2604.0,1.0,1.231
2.625,42.0,625.0,1.0,0.654
1.7794,52.0,2995.0,1.0,0.988
2.5043,49.0,2501.0,1.0,0.767
4.175,47.0,2373.0,1.0,0.983
2.2981,52.0,2259.0,1.0,1.054
3.4141,41.0,930.0,1.0,0.906
1.5152,30.0,1271.0,1.0,0.813
2.6673,38.0,2375.0,1.0,0.875
2.6364,39.0,3375.0,1.0,0.938
2.8854,42.0,495.0,1.0,0.557
2.1265,32.0,3274.0,1.0,0.557
2.5714,43.0,2608.0,1.0,0.7
2.6812,43.0,1005.0,1.0,0.728
2.1429,52.0,941.0,1.0,0.699
1.6944,45.0,965.0,1.0,0.752
1.1141,39.0,1023.0,1.0,0.544
2.5,43.0,527.0,1.0,0.636
1.962,43.0,948.0,1.0,0.527
2.5625,52.0,583.0,1.0,0.542
0.9782,41.0,1633.0,1.0,0.542
1.5329,39.0,1765.0,1.0,0.483
2.5536,31.0,1189.0,1.0,0.505
1.7895,34.0,1288.0,1.0,0.631
2.3056,43.0,940.0,1.0,0.623
3.0352,41.0,2398.0,1.0,0.698
2.0375,41.0,855.0,1.0,0.75
1.7898,35.0,1511.0,1.0,0.635
2.0817,40.0,1703.0,1.0,0.553
1.725,44.0,819.0,1.0,0.593
2.1583,39.0,1841.0,1.0,0.62
1.275,41.0,461.0,1.0,0.54
2.5234,40.0,535.0,1.0,0.628
2.4866,26.0,2205.0,1.0,0.683
1.9187,29.0,874.0,1.0,0.577
1.9402,46.0,2001.0,1.0,0.622
3.7734,36.0,361.0,1.0,0.638
1.7798,30.0,1509.0,1.0,0.659
2.8705,5.0,2232.0,1.0,1.136
2.0893,21.0,1185.0,1.0,0.65
2.3269,28.0,964.0,1.0,0.559
2.0833,31.0,1673.0,1.0,0.483
1.4583,33.0,2109.0,1.0,0.53
1.7574,43.0,1610.0,1.0,0.517
2.125,24.0,1451.0,1.0,0.612
1.9375,35.0,2680.0,1.0,0.567
2.1705,36.0,499.0,1.0,0.603
1.8814,40.0,2806.0,1.0,0.577
2.551,37.0,2488.0,1.0,0.591
2.7829,24.0,1438.0,1.0,0.618
2.1591,23.0,1491.0,1.0,0.678
2.4412,30.0,1061.0,1.0,0.616
3.1053,12.0,1096.0,1.0,0.731
1.69,31.0,820.0,1.0,0.659
2.4667,21.0,1556.0,1.0,0.814
1.7694,28.0,3308.0,1.0,0.739
1.1964,33.0,450.0,1.0,0.804
2.1991,47.0,886.0,1.0,0.672
2.875,37.0,1175.0,1.0,0.577
1.6563,37.0,2351.0,1.0,0.572
1.5539,44.0,2204.0,1.0,0.592
2.625,36.0,811.0,1.0,0.892
2.401,37.0,1514.0,1.0,0.584
1.9875,30.0,1737.0,1.0,0.564
2.625,31.0,1484.0,1.0,0.721
2.4097,19.0,2109.0,1.0,0.66
1.8958,28.0,590.0,1.0,0.857
5.3224,17.0,4535.0,1.0,2.258
3.675,22.0,3564.0,1.0,1.524
3.4231,6.0,1649.0,1.0,1.238
10.0088,15.0,2430.0,1.0,2.42
3.5982,15.0,2682.0,1.0,0.944
4.0221,16.0,926.0,1.0,1.733
2.3339,16.0,2178.0,1.0,0.871
4.5278,16.0,1080.0,1.0,1.669
3.2872,17.0,2033.0,1.0,1.75
5.318,27.0,1612.0,1.0,1.551
4.0444,32.0,3877.0,1.0,1.292
3.2889,32.0,4474.0,1.0,0.989
5.9191,36.0,1383.0,1.0,1.519
2.6765,20.0,1903.0,1.0,0.964
2.7045,36.0,391.0,1.0,1.028
2.0091,21.0,1795.0,1.0,1.015
2.213,22.0,2105.0,1.0,0.875
3.1369,14.0,3731.0,1.0,1.196
2.5,15.0,4472.0,1.0,1.759
3.9615,11.0,4487.0,1.0,1.946
6.556,14.0,3111.0,1.0,2.347
1.3729,15.0,3103.0,1.0,1.103
1.3531,20.0,1591.0,1.0,0.946
5.143,9.0,2370.0,1.0,1.765
2.7031,10.0,1564.0,1.0,1.5
4.2589,8.0,1801.0,1.0,1.349
5.3002,8.0,2628.0,1.0,1.917
4.3008,33.0,2854.0,1.0,1.364
5.1202,30.0,4375.0,1.0,1.338
4.3008,37.0,1964.0,1.0,1.198
4.4063,20.0,4213.0,1.0,1.308
4.918,19.0,1708.0,1.0,1.306
5.5427,4.0,2477.0,1.0,1.621
5.5842,5.0,4303.0,1.0,1.591
3.7206,12.0,6217.0,1.0,1.46
5.0285,9.0,2167.0,1.0,1.482
5.6147,16.0,667.0,1.0,2.447
3.6083,16.0,3295.0,1.0,1.464
4.6477,15.0,1933.0,1.0,1.427
2.2961,10.0,629.0,1.0,1.267
4.875,16.0,4045.0,1.0,1.431
4.5179,15.0,2903.0,1.0,1.456
5.1878,10.0,1421.0,1.0,1.539
5.7201,8.0,1904.0,1.0,1.557
4.9861,12.0,2707.0,1.0,1.335
2.8403,16.0,1665.0,1.0,1.323
4.1739,16.0,3158.0,1.0,1.313
3.7375,14.0,2356.0,1.0,1.388
3.428,15.0,3583.0,1.0,1.407
4.1719,5.0,2229.0,1.0,2.061
3.5684,7.0,3461.0,1.0,0.787
4.5,30.0,249.0,1.0,0.928
3.7413,24.0,3050.0,1.0,1.053
2.5742,25.0,2474.0,1.0,0.984
3.5379,26.0,2851.0,1.0,0.991
2.5212,18.0,4893.0,1.0,1.1
1.9698,12.0,4038.0,1.0,1.123
1.886,23.0,3135.0,1.0,1.053
1.7774,23.0,3706.0,1.0,1.0
3.2788,29.0,2289.0,1.0,1.0
2.6495,27.0,2918.0,1.0,1.162
4.3958,35.0,2097.0,1.0,1.084
3.9792,19.0,908.0,1.0,1.319
2.7981,24.0,4157.0,1.0,0.921
3.994,30.0,2547.0,1.0,0.955
3.0729,23.0,3251.0,1.0,1.048
2.8348,22.0,2101.0,1.0,1.016
1.4274,22.0,2575.0,1.0,0.905
4.0156,8.0,2668.0,1.0,1.176
3.1471,13.0,1014.0,1.0,1.028
4.0227,10.0,1409.0,1.0,1.077
3.1779,16.0,2128.0,1.0,0.973
2.2672,16.0,4356.0,1.0,0.911
3.0907,11.0,3585.0,1.0,0.941
2.5842,7.0,2021.0,1.0,1.113
3.9265,11.0,826.0,1.0,1.074
2.5437,12.0,2006.0,1.0,0.99
2.5473,16.0,2717.0,1.0,1.063
2.505,11.0,2866.0,1.0,0.95
2.8523,4.0,1515.0,1.0,0.875
2.375,4.0,1392.0,1.0,1.245
4.4871,2.0,6403.0,1.0,1.379
3.175,8.0,1868.0,1.0,0.959
3.75,10.0,69.0,1.0,1.208
3.4107,26.0,378.0,1.0,0.828
2.9821,32.0,342.0,1.0,1.55
1.15,52.0,122.0,1.0,1.125
3.5735,25.0,1967.0,1.0,1.068
4.9861,26.0,3080.0,1.0,2.018
2.6994,16.0,2397.0,1.0,1.125
6.1805,32.0,1829.0,1.0,2.479
5.5376,42.0,343.0,1.0,2.125
6.6605,29.0,2465.0,1.0,2.207
2.8167,35.0,1841.0,1.0,1.621
2.4342,22.0,1526.0,1.0,1.25
2.8958,21.0,446.0,1.0,1.35
2.3333,27.0,429.0,1.0,0.875
2.4688,25.0,1471.0,1.0,1.268
5.5693,38.0,523.0,1.0,1.531
5.0362,27.0,849.0,1.0,1.813
6.0582,39.0,440.0,1.0,1.577
3.225,35.0,703.0,1.0,1.771
1.4732,28.0,253.0,1.0,1.563
3.3882,44.0,608.0,1.0,1.25
2.4674,31.0,2450.0,1.0,1.309
3.6389,28.0,1374.0,1.0,1.304
2.7958,32.0,2081.0,1.0,0.59
2.1513,27.0,1621.0,1.0,0.997
1.125,20.0,268.0,1.0,1.5
4.75,21.0,336.0,1.0,1.214
2.8676,30.0,1055.0,1.0,0.769
2.5625,35.0,411.0,1.0,1.469
2.625,16.0,50.0,1.0,1.375
3.1719,42.0,465.0,1.0,1.583
0.9614,28.0,371.0,1.0,0.557
1.6458,43.0,968.0,1.0,0.836
2.9531,34.0,1010.0,1.0,1.04
2.9,38.0,226.0,1.0,1.25
5.7485,26.0,161.0,1.0,1.625
2.6563,29.0,488.0,1.0,1.031
3.65,49.0,98.0,1.0,1.625
2.2891,31.0,1860.0,1.0,1.625
2.6842,44.0,1158.0,1.0,1.563
2.2619,13.0,3192.0,1.0,1.235
2.0284,35.0,1507.0,1.0,0.963
4.3553,42.0,2051.0,1.0,1.857
3.5,14.0,2049.0,1.0,2.408
5.5942,5.0,3136.0,1.0,1.869
5.5057,32.0,1706.0,1.0,1.472
3.9323,5.0,5428.0,1.0,1.301
3.95,22.0,393.0,1.0,1.781
3.6312,48.0,561.0,1.0,2.028
6.4562,23.0,633.0,1.0,2.3
2.0625,35.0,930.0,1.0,1.55
2.0694,31.0,335.0,1.0,1.75
3.1917,21.0,1185.0,1.0,2.045
3.0592,28.0,2103.0,1.0,1.528
3.875,27.0,836.0,1.0,1.274
3.2123,17.0,3507.0,1.0,1.207
3.2338,34.0,2770.0,1.0,1.018
2.515,34.0,1500.0,1.0,1.108
2.3917,31.0,1008.0,1.0,1.135
2.8942,27.0,1004.0,1.0,1.167
3.2303,23.0,2864.0,1.0,1.318
4.8787,23.0,4183.0,1.0,1.753
3.3987,37.0,3278.0,1.0,0.995
2.2883,33.0,3557.0,1.0,0.869
2.125,40.0,929.0,1.0,1.375
4.119,38.0,2803.0,1.0,1.288
4.0625,48.0,1892.0,1.0,1.432
2.1979,52.0,1081.0,1.0,1.141
2.1771,40.0,2402.0,1.0,0.982
2.5401,32.0,3366.0,1.0,1.254
2.8237,34.0,3268.0,1.0,1.107
2.4949,44.0,2356.0,1.0,1.08
5.0,20.0,3168.0,1.0,1.548
5.0528,26.0,2256.0,1.0,1.537
3.9607,18.0,1534.0,1.0,1.325
7.6889,11.0,1792.0,1.0,2.293
4.196,5.0,5979.0,1.0,1.717
2.4482,11.0,3163.0,1.0,1.03
3.8825,10.0,2974.0,1.0,1.368
3.8672,15.0,2039.0,1.0,1.201
2.5556,13.0,2432.0,1.0,1.331
3.775,14.0,1551.0,1.0,1.633
1.9238,39.0,2614.0,1.0,0.707
2.5587,37.0,2232.0,1.0,0.878
2.2188,38.0,1419.0,1.0,0.688
1.8575,27.0,1818.0,1.0,0.738
3.2993,25.0,1305.0,1.0,0.911
4.2448,4.0,2058.0,1.0,1.509
3.1284,8.0,2770.0,1.0,1.151
2.3,16.0,1174.0,1.0,1.333
3.5333,10.0,3371.0,1.0,1.168
1.75,35.0,2607.0,1.0,0.829
2.0875,25.0,2549.0,1.0,0.831
3.3929,28.0,2593.0,1.0,1.13
3.475,24.0,4411.0,1.0,1.512
4.0924,19.0,1337.0,1.0,2.442
3.6398,27.0,2643.0,1.0,1.467
2.4906,31.0,1953.0,1.0,1.225
3.5774,14.0,2591.0,1.0,1.139
3.6528,13.0,651.0,1.0,2.0
4.0365,18.0,4176.0,1.0,1.742
2.9875,19.0,3326.0,1.0,1.663
2.4545,23.0,762.0,1.0,1.05
3.7687,27.0,2400.0,1.0,1.652
4.8125,21.0,2333.0,1.0,1.611
4.7069,27.0,1683.0,1.0,1.769
3.275,17.0,2474.0,1.0,1.565
2.9241,32.0,1083.0,1.0,1.875
4.517,21.0,2064.0,1.0,1.522
3.4265,36.0,683.0,1.0,1.589
2.9083,32.0,2564.0,1.0,1.134
3.6107,13.0,4030.0,1.0,1.413
2.7857,20.0,2458.0,1.0,1.109
2.883,28.0,2368.0,1.0,1.419
3.8534,32.0,2262.0,1.0,1.576
2.5643,32.0,2916.0,1.0,2.0
2.683,24.0,1713.0,1.0,1.694
2.4598,31.0,677.0,1.0,0.971
3.4643,28.0,409.0,1.0,0.909
2.3924,35.0,1107.0,1.0,1.022
3.6016,21.0,2376.0,1.0,1.346
3.3158,40.0,1126.0,1.0,1.259
4.4213,11.0,3886.0,1.0,1.827
3.3578,35.0,1853.0,1.0,1.49
4.1833,22.0,2606.0,1.0,1.921
3.4426,7.0,4956.0,1.0,1.39
3.4009,22.0,2430.0,1.0,1.824
2.6368,34.0,2123.0,1.0,1.656
3.6378,17.0,2879.0,1.0,1.261
2.1186,28.0,2608.0,1.0,0.944
2.125,37.0,1038.0,1.0,0.919
2.995,18.0,2404.0,1.0,1.243
2.7443,31.0,699.0,1.0,0.942
2.1786,44.0,300.0,1.0,1.208
1.4853,45.0,370.0,1.0,1.018
1.6724,33.0,811.0,1.0,0.969
2.6053,33.0,1862.0,1.0,0.992
5.193,8.0,1883.0,1.0,1.721
3.7546,28.0,3264.0,1.0,1.353
3.5625,24.0,1698.0,1.0,1.308
2.4798,36.0,866.0,1.0,1.015
4.0972,37.0,311.0,1.0,1.018
5.0369,12.0,3667.0,1.0,1.639
3.5365,22.0,1283.0,1.0,1.118
3.8472,35.0,2506.0,1.0,1.976
4.4423,18.0,3415.0,1.0,1.614
7.3718,26.0,395.0,1.0,2.125
2.7321,8.0,4019.0,1.0,1.75
1.9464,16.0,1326.0,1.0,1.125
3.375,4.0,58.0,1.0,1.063
4.8229,20.0,273.0,1.0,1.583
4.075,7.0,5151.0,1.0,1.95
2.7083,16.0,1853.0,1.0,1.739
1.6111,13.0,335.0,1.0,0.741
1.7228,36.0,1052.0,1.0,1.05
2.5025,38.0,2152.0,1.0,1.019
4.0815,21.0,1922.0,1.0,1.179
4.4766,5.0,3107.0,1.0,1.694
2.7734,23.0,1985.0,1.0,1.168
2.2254,11.0,2451.0,1.0,1.308
3.5595,6.0,3883.0,1.0,1.61
4.2431,15.0,2906.0,1.0,1.371
4.0125,20.0,1811.0,1.0,1.215
3.1964,13.0,4452.0,1.0,1.415
5.5591,16.0,2085.0,1.0,1.493
4.6821,8.0,1289.0,1.0,1.385
4.9271,14.0,1847.0,1.0,1.553
4.0208,28.0,1347.0,1.0,1.557
5.1047,9.0,6169.0,1.0,1.579
2.2391,35.0,1034.0,1.0,1.2
3.1429,36.0,284.0,1.0,1.792
3.7292,6.0,110.0,1.0,4.75
2.6458,26.0,1170.0,1.0,1.275
2.5156,32.0,696.0,1.0,0.863
